datetime,shape,duration (seconds),latitude,longitude 
08/28/11,sphere,900,35.4833333,-86.4602778
10/18/11,oval,120,35.4833333,-86.4602778
06/29/12,egg,1200,35.4833333,-86.4602778
06/17/13,diamond,7200,35.4833333,-86.4602778
06/07/11,sphere,20,35.4816667,-86.0886111
08/27/11,light,10800,35.4816667,-86.0886111
11/02/11,disk,600,35.4816667,-86.0886111
01/14/12,cigar,300,35.4816667,-86.0886111
03/25/14,diamond,1800,35.4816667,-86.0886111
08/19/11,light,600,35.4797222,-79.1805556
10/02/12,triangle,180,35.4797222,-79.1805556
03/03/10,unknown,45,35.4777778,-94.2216667
08/14/13,fireball,300,35.4777778,-94.2216667
08/15/13,diamond,180,35.4741667,-83.315
08/15/13,diamond,180,35.4741667,-83.315
03/28/13,fireball,90,35.4736111,-81.2547222
06/09/11,fireball,30,35.47251,-78.374786
09/04/13,flash,1,35.4713889,-93.4663889
09/29/13,circle,2,35.4713889,-93.4663889
10/03/13,circle,2,35.4713889,-93.4663889
07/04/12,oval,7200,35.47,-95.5227778
10/07/13,circle,10526400,35.46756,-97.516428
07/18/10,unknown,9,35.4675,-97.5161111
07/24/10,circle,10800,35.4675,-97.5161111
07/25/10,rectangle,420,35.4675,-97.5161111
07/25/10,cylinder,900,35.4675,-97.5161111
08/09/10,circle,55,35.4675,-97.5161111
11/20/10,light,12,35.4675,-97.5161111
06/25/11,circle,600,35.4675,-97.5161111
08/15/11,flash,4,35.4675,-97.5161111
09/23/11,light,600,35.4675,-97.5161111
02/24/12,circle,60,35.4675,-97.5161111
05/23/12,rectangle,300,35.4675,-97.5161111
07/04/12,fireball,120,35.4675,-97.5161111
07/21/12,light,600,35.4675,-97.5161111
10/12/12,sphere,300,35.4675,-97.5161111
11/01/12,circle,25,35.4675,-97.5161111
06/02/13,sphere,180,35.4675,-97.5161111
11/30/13,sphere,180,35.4675,-97.5161111
12/01/13,circle,600,35.4675,-97.5161111
01/29/14,disk,30,35.4675,-97.5161111
03/26/14,flash,5,35.4675,-97.5161111
09/18/12,,60,35.4672222,-92.9747222
10/29/10,circle,240,35.4661111,-82.5166667
07/22/10,light,600,35.463703,-81.207816
11/28/12,triangle,240,35.4633333,-89.91
10/15/12,rectangle,7200,35.4519444,-86.26
04/07/11,unknown,60,35.4491667,-89.815
09/23/11,disk,60,35.4491667,-89.815
02/14/13,unknown,5,35.4491667,-86.7888889
12/04/10,light,1200,35.4447222,-78.4272222
03/13/11,triangle,180,35.4447222,-78.4272222
08/11/13,other,14400,35.4447222,-78.4272222
07/01/10,changing,300,35.443708,139.638026
12/04/10,disk,1800,35.443708,139.638026
03/13/11,light,180,35.443708,139.638026
03/16/12,triangle,300,35.4430556,-80.2194444
03/16/12,triangle,180,35.4430556,-80.2194444
12/30/10,oval,10,35.4427778,-120.8911111
03/19/12,fireball,600,35.4427778,-120.8911111
08/03/13,fireball,600,35.4427778,-120.8911111
06/24/12,oval,60,35.4427778,-84.5930556
01/27/14,oval,45,35.4427778,-84.5930556
06/09/13,fireball,180,35.442751,-120.892125
10/31/13,chevron,10,35.4419444,-97.4405556
04/01/12,light,3600,35.4366667,-94.3480556
01/16/11,light,5,35.4347222,-87.3127778
06/24/13,sphere,180,35.4325,-93.6152778
04/22/14,triangle,20,35.4305556,-82.5013889
10/25/13,light,900,35.4277778,-82.205
05/22/12,oval,600,35.425,-78.815
03/05/14,triangle,120,35.4208333,-81.3055556
02/08/14,circle,120,35.4197222,-119.0186111
06/17/10,disk,20,35.4194444,-105.2072222
01/03/13,light,7200,35.4116667,-89.5327778
10/24/10,circle,3600,35.4105556,-80.8430556
05/01/12,rectangle,120,35.4105556,-80.8430556
01/18/14,light,3,35.4105556,-80.8430556
05/03/14,sphere,10,35.4105556,-80.8430556
04/11/10,oval,2700,35.4086111,-80.5797222
05/22/11,cylinder,300,35.4086111,-80.5797222
12/02/11,fireball,12,35.4086111,-80.5797222
04/04/12,light,1800,35.4086111,-80.5797222
04/20/12,light,3600,35.4086111,-80.5797222
05/14/13,light,20,35.4086111,-80.5797222
08/19/13,oval,10,35.4086111,-80.5797222
03/27/14,triangle,3600,35.4086111,-80.5797222
05/04/14,triangle,300,35.406252,-81.399826
11/08/11,triangle,9,35.405,-97.1625
03/27/12,formation,600,35.3991667,-78.8161111
05/29/13,unknown,3,35.3991667,-78.8161111
12/02/13,circle,3,35.3991667,-78.8161111
11/27/13,flash,45,35.397778,-97.652222
07/04/13,light,120,35.3858333,-98.9877778
03/05/10,other,3600,35.3858333,-94.3983333
02/16/11,disk,60,35.3858333,-94.3983333
07/04/11,fireball,180,35.3858333,-94.3983333
09/25/11,light,10,35.3858333,-94.3983333
10/29/11,oval,1800,35.3858333,-94.3983333
08/05/12,sphere,60,35.3858333,-94.3983333
12/13/12,circle,120,35.3858333,-94.3983333
08/30/13,triangle,1200,35.3858333,-94.3983333
11/01/11,fireball,30,35.3847222,-77.9930556
11/20/11,circle,4,35.3847222,-77.9930556
03/24/12,light,20,35.3841667,-97.7241667
10/26/13,fireball,600,35.3841667,-97.7241667
09/28/13,fireball,300,35.3822222,-85.1088889
10/17/12,circle,2.5,35.3805556,-106.4786111
06/03/13,oval,60,35.3805556,-106.4786111
04/15/14,egg,15,35.3736111,-83.2261111
01/01/10,light,60,35.3733333,-119.0177778
01/15/10,circle,600,35.3733333,-119.0177778
03/27/10,flash,2,35.3733333,-119.0177778
04/15/10,chevron,5,35.3733333,-119.0177778
12/01/10,other,3600,35.3733333,-119.0177778
02/10/11,cylinder,60,35.3733333,-119.0177778
07/30/11,circle,600,35.3733333,-119.0177778
08/24/11,fireball,7200,35.3733333,-119.0177778
01/01/12,sphere,240,35.3733333,-119.0177778
02/05/12,light,10800,35.3733333,-119.0177778
02/09/12,light,300,35.3733333,-119.0177778
03/26/12,other,720,35.3733333,-119.0177778
10/04/12,cylinder,1200,35.3733333,-119.0177778
11/09/12,circle,2,35.3733333,-119.0177778
11/09/12,unknown,540,35.3733333,-119.0177778
11/26/12,light,300,35.3733333,-119.0177778
12/16/12,light,120,35.3733333,-119.0177778
02/24/13,light,300,35.3733333,-119.0177778
03/05/13,light,120,35.3733333,-119.0177778
06/03/13,cigar,240,35.3733333,-119.0177778
08/14/13,light,600,35.3733333,-119.0177778
08/16/13,triangle,15,35.3733333,-119.0177778
10/01/13,circle,30,35.3733333,-119.0177778
11/24/13,triangle,60,35.3733333,-119.0177778
01/01/14,light,300,35.3733333,-119.0177778
02/19/14,triangle,420,35.3733333,-119.0177778
11/09/12,oval,600,35.372663,-77.437464
03/15/12,circle,120,35.3691667,-113.7263889
02/20/10,teardrop,180,35.3686111,-117.6572222
11/06/12,rectangle,120,35.3672222,-92.4094444
09/14/13,fireball,20,35.3658333,-120.8488889
02/04/12,sphere,2400,35.3619444,-86.2094444
06/25/12,light,1200,35.3619444,-86.2094444
02/14/13,light,10,35.3613889,-86.8397222
12/08/12,circle,300,35.36,-81.9294444
12/14/10,sphere,600,35.3583333,-79.8947222
10/25/11,rectangle,120,35.3583333,-79.8947222
10/25/11,rectangle,120,35.3583333,-79.8947222
10/13/11,fireball,900,35.3519444,-75.5108333
05/15/12,sphere,1200,35.3519444,-75.5108333
07/26/12,fireball,1200,35.3519444,-75.5108333
09/25/12,sphere,5,35.3519444,-75.5108333
10/07/12,fireball,6,35.3519444,-75.5108333
06/13/13,light,600,35.35,-80.2002778
12/19/11,light,1200,35.348378,-99.193752
07/06/12,sphere,120,35.3458333,-79.4172222
04/05/14,light,300,35.3458333,-79.4172222
11/03/11,unknown,1800,35.3455556,-101.38
11/11/11,light,480,35.343839,-80.697948
10/30/10,oval,180,35.3394444,-97.4863889
06/23/11,light,780,35.3394444,-97.4863889
12/20/11,light,900,35.3394444,-97.4863889
05/20/12,circle,600,35.3394444,-97.4863889
06/17/12,circle,30,35.3394444,-97.4863889
06/26/12,fireball,60,35.3394444,-97.4863889
07/04/12,circle,120,35.3394444,-97.4863889
09/04/12,light,180,35.3394444,-97.4863889
05/18/13,formation,120,35.3394444,-97.4863889
05/18/13,formation,180,35.3394444,-97.4863889
05/29/13,triangle,172800,35.3394444,-97.4863889
07/04/13,circle,120,35.3394444,-97.4863889
09/04/13,light,60,35.3394444,-97.4863889
11/06/13,cigar,180,35.3394444,-97.4863889
11/30/13,other,120,35.3394444,-97.4863889
12/01/13,formation,120,35.3394444,-97.4863889
08/13/13,light,2,35.338735,25.144213
09/06/12,circle,180,35.3338889,-98.1302778
03/23/11,disk,4,35.3272222,-96.925
09/29/11,chevron,15,35.3272222,-96.925
08/28/13,light,3600,35.3272222,-96.925
09/10/11,disk,900,35.3255556,-112.8766667
01/18/11,sphere,210,35.3186111,-82.4611111
04/17/11,circle,10,35.3186111,-82.4611111
04/17/11,light,120,35.3186111,-82.4611111
08/12/13,light,600,35.3163889,-81.1763889
01/27/11,circle,15,35.3097222,-91.5677778
02/03/14,light,20,35.3069444,-106.4241667
07/29/11,triangle,15,35.3061111,-78.6091667
02/27/13,unknown,1200,35.3061111,-78.6091667
12/19/12,circle,600,35.3052778,-76.7888889
09/22/12,cone,7200,35.3,-106.5505556
09/29/13,light,12,35.2980556,-81.0161111
08/18/12,circle,300,35.2961111,-89.6613889
01/19/13,light,5,35.2922222,-81.5358333
11/24/13,sphere,120,35.2922222,-81.5358333
02/21/14,other,1200,35.2922222,-81.5358333
06/25/12,disk,180,35.2919444,-93.7297222
10/30/10,diamond,2100,35.2908333,-97.8119444
10/30/10,triangle,1200,35.2908333,-97.8119444
11/27/10,teardrop,5,35.2908333,-97.8119444
11/19/12,light,360,35.2905556,-98.9880556
02/12/12,oval,8,35.2872222,-95.5822222
02/25/11,circle,30,35.2847222,-81.2841667
09/01/12,formation,2,35.2847222,-81.2841667
04/12/12,sphere,30,35.2830556,-86.3741667
06/13/13,disk,30,35.2827778,-120.6586111
07/04/10,light,780,35.2783333,-93.1336111
07/07/10,light,1200,35.2783333,-93.1336111
03/31/11,triangle,180,35.2783333,-93.1336111
01/08/12,cylinder,120,35.2783333,-93.1336111
08/11/12,cylinder,20,35.2783333,-93.1336111
12/15/12,chevron,180,35.2783333,-93.1336111
03/22/14,fireball,300,35.2711111,-82.4416667
01/18/12,circle,7200,35.2705556,-86.1280556
03/03/12,fireball,751,35.2705556,-85.9530556
04/15/10,fireball,2400,35.2675,-75.5427778
06/15/11,light,45,35.2675,-75.5427778
08/07/12,light,20,35.2675,-75.5427778
09/10/13,rectangle,60,35.2675,-75.5427778
06/23/13,fireball,600,35.265,-116.0736111
02/06/12,triangle,600,35.2627778,-116.6838889
07/04/10,fireball,30,35.2619444,-81.1875
11/07/10,triangle,15,35.2619444,-81.1875
02/14/11,circle,2100,35.2619444,-81.1875
06/20/11,unknown,240,35.2619444,-81.1875
06/25/11,light,180,35.2619444,-81.1875
07/03/11,sphere,30,35.2619444,-81.1875
09/27/11,fireball,5,35.2619444,-81.1875
10/23/11,unknown,240,35.2619444,-81.1875
12/01/11,fireball,1200,35.2619444,-81.1875
12/20/11,light,480,35.2619444,-81.1875
01/01/12,triangle,360,35.2619444,-81.1875
11/11/12,sphere,120,35.2619444,-81.1875
02/13/13,sphere,300,35.2619444,-81.1875
04/15/13,light,120,35.2619444,-81.1875
05/31/13,fireball,300,35.2619444,-81.1875
09/22/13,cone,120,35.2619444,-81.1875
11/17/11,triangle,180,35.2605556,-97.1194444
05/13/12,,3600,35.2541667,-82.7002778
01/06/10,disk,3600,35.2505556,-91.7361111
07/04/10,circle,300,35.2505556,-91.7361111
09/30/11,diamond,120,35.2505556,-91.7361111
05/13/12,triangle,1.5,35.2494444,-112.1902778
01/19/12,triangle,120,35.2463889,-92.9363889
10/29/10,other,1200,35.245,-81.3413889
08/12/11,light,60,35.245,-81.3413889
09/05/13,other,60,35.245,-81.3413889
03/30/14,triangle,120,35.245,-81.3413889
07/04/10,fireball,120,35.2427778,-81.0375
03/16/13,other,50,35.2427778,-81.0375
12/19/13,light,900,35.2427778,-81.0375
12/25/13,light,120,35.2427778,-81.0375
06/30/11,oval,180,35.2422222,-87.3347222
07/02/12,teardrop,2,35.2422222,-87.3347222
03/07/10,triangle,120,35.2386111,-81.0752778
03/04/11,flash,2,35.238,-94.622464
08/20/10,light,1800,35.235903,-85.19079
06/14/11,light,600,35.235,-75.6288889
06/15/11,light,60,35.235,-75.6288889
06/15/11,formation,300,35.235,-75.6288889
10/17/11,oval,1800,35.235,-75.6288889
04/09/12,sphere,7200,35.235,-75.6288889
07/19/12,circle,4,35.235,-75.6288889
05/01/14,light,300,35.235,-75.6288889
07/04/11,light,90,35.233971,-92.387655
02/22/12,other,5,35.2338889,-92.3875
03/29/13,circle,300,35.2338889,-92.3875
03/03/10,fireball,600,35.2333333,-106.6638889
12/24/11,circle,180,35.2333333,-106.6638889
01/05/12,unknown,120,35.2333333,-106.6638889
02/06/12,circle,30,35.2333333,-106.6638889
04/23/12,light,60,35.2333333,-106.6638889
07/17/12,light,15,35.2333333,-106.6638889
01/01/13,other,300,35.2333333,-106.6638889
09/21/13,unknown,1500,35.2333333,-106.6638889
09/22/13,circle,2400,35.2333333,-106.6638889
11/19/13,other,3600,35.2333333,-106.6638889
11/19/13,triangle,3600,35.2333333,-106.6638889
03/31/14,cigar,15,35.2333333,-106.6638889
04/12/14,oval,30,35.2333333,-106.6638889
04/24/14,oval,10,35.2333333,-106.6638889
02/25/12,light,7200,35.2311111,-94.4777778
08/19/10,circle,2700,35.2305556,-89.7402778
09/03/10,diamond,30,35.2305556,-89.7402778
06/25/13,circle,30,35.2305556,-89.7402778
10/24/13,light,30,35.2305556,-89.7402778
07/14/13,circle,180,35.2288889,-89.515
07/14/13,circle,180,35.2288889,-89.515
10/19/12,disk,5400,35.228545,128.889352
02/15/12,fireball,60,35.2272222,-80.5008333
01/27/10,fireball,60,35.2269444,-80.8433333
05/06/10,oval,720,35.2269444,-80.8433333
05/08/10,light,30,35.2269444,-80.8433333
09/13/10,unknown,4,35.2269444,-80.8433333
10/13/10,light,600,35.2269444,-80.8433333
10/15/10,cigar,10,35.2269444,-80.8433333
11/12/10,unknown,15,35.2269444,-80.8433333
11/19/10,formation,420,35.2269444,-80.8433333
05/21/11,unknown,120,35.2269444,-80.8433333
07/02/11,cross,240,35.2269444,-80.8433333
07/03/11,light,240,35.2269444,-80.8433333
08/12/11,circle,6,35.2269444,-80.8433333
10/24/11,cigar,60,35.2269444,-80.8433333
11/03/11,formation,60,35.2269444,-80.8433333
11/26/11,fireball,3,35.2269444,-80.8433333
12/02/11,changing,600,35.2269444,-80.8433333
12/08/11,fireball,3,35.2269444,-80.8433333
12/14/11,sphere,2.5,35.2269444,-80.8433333
12/15/11,light,15,35.2269444,-80.8433333
01/06/12,light,120,35.2269444,-80.8433333
02/25/12,cross,3,35.2269444,-80.8433333
03/26/12,triangle,120,35.2269444,-80.8433333
04/16/12,light,600,35.2269444,-80.8433333
04/28/12,triangle,40,35.2269444,-80.8433333
06/09/12,circle,120,35.2269444,-80.8433333
06/26/12,light,240,35.2269444,-80.8433333
07/13/12,triangle,10,35.2269444,-80.8433333
08/23/12,fireball,600,35.2269444,-80.8433333
08/29/12,fireball,30,35.2269444,-80.8433333
02/04/13,other,120,35.2269444,-80.8433333
03/09/13,other,20,35.2269444,-80.8433333
04/13/13,rectangle,600,35.2269444,-80.8433333
05/14/13,light,9,35.2269444,-80.8433333
07/12/13,oval,120,35.2269444,-80.8433333
07/12/13,fireball,5,35.2269444,-80.8433333
08/24/13,light,600,35.2269444,-80.8433333
10/14/13,sphere,240,35.2269444,-80.8433333
10/19/13,sphere,420,35.2269444,-80.8433333
11/08/13,circle,360,35.2269444,-80.8433333
12/12/13,changing,60,35.2269444,-80.8433333
01/30/14,unknown,600,35.2269444,-80.8433333
03/17/14,other,3600,35.2269444,-80.8433333
04/23/14,disk,300,35.2269444,-80.8433333
01/31/13,disk,600,35.2263889,-92.1238889
04/30/10,unknown,3600,35.2247222,-88.2491667
05/03/10,unknown,30,35.2247222,-88.2491667
03/04/11,oval,900,35.2244444,-96.6702778
01/06/12,circle,200,35.2244444,-96.6702778
03/26/12,other,1500,35.2244444,-96.6702778
08/26/12,circle,180,35.2244444,-96.6702778
02/14/12,other,240,35.2244444,-90.7866667
10/20/10,unknown,45,35.2233333,-114.2222222
08/30/11,light,15,35.2233333,-114.2222222
10/14/11,oval,3,35.2233333,-114.2222222
10/14/11,oval,4,35.2233333,-114.2222222
02/17/12,teardrop,1320,35.2233333,-114.2222222
09/04/10,light,1800,35.2230556,-93.1577778
06/30/11,light,30,35.2230556,-93.1577778
11/01/11,fireball,120,35.222567,-97.439478
05/13/11,formation,5,35.2225,-97.4391667
10/13/11,oval,120,35.2225,-97.4391667
11/16/11,light,5,35.2225,-97.4391667
01/28/12,circle,900,35.2225,-97.4391667
01/29/12,unknown,10,35.2225,-97.4391667
07/08/12,changing,120,35.2225,-97.4391667
08/13/12,triangle,18000,35.2225,-97.4391667
09/01/12,unknown,30,35.2225,-97.4391667
10/17/12,sphere,300,35.2225,-97.4391667
07/09/13,cigar,15,35.2225,-97.4391667
09/22/13,light,10,35.2225,-97.4391667
11/09/10,cross,20,35.2219444,-101.8308333
11/10/10,triangle,90,35.2219444,-101.8308333
09/24/11,circle,1200,35.2219444,-101.8308333
10/22/11,unknown,40,35.2219444,-101.8308333
04/14/12,circle,30,35.2219444,-101.8308333
07/09/12,fireball,3,35.2219444,-101.8308333
08/03/11,formation,10,35.2191667,-75.6905556
08/07/12,light,600,35.2191667,-75.6905556
05/15/13,light,2700,35.2155556,-94.2555556
09/25/11,disk,60,35.2144444,-90.1963889
04/14/11,fireball,300,35.2061111,-119.4058333
04/14/11,fireball,300,35.2061111,-119.4058333
08/10/11,cigar,20,35.2044444,-89.8738889
09/28/13,light,900,35.2030556,-85.9211111
09/30/13,cylinder,240,35.2016667,-88.2391667
08/01/10,triangle,300,35.20105,-91.831833
01/08/12,fireball,600,35.1997222,-87.0308333
09/20/11,circle,3300,35.1980556,-111.6505556
12/31/11,sphere,5,35.1980556,-111.6505556
05/11/13,light,1800,35.1980556,-111.6505556
08/02/13,formation,180,35.1980556,-111.6505556
11/03/13,changing,1200,35.1980556,-111.6505556
04/15/10,circle,240,35.1894444,-114.0522222
10/03/10,unknown,900,35.1894444,-114.0522222
08/04/11,oval,1800,35.1894444,-114.0522222
08/04/11,oval,600,35.1894444,-114.0522222
08/04/11,changing,900,35.1894444,-114.0522222
08/04/11,light,5400,35.1894444,-114.0522222
08/07/11,other,60,35.1894444,-114.0522222
08/20/11,circle,240,35.1894444,-114.0522222
07/04/12,other,1200,35.1894444,-114.0522222
02/15/13,sphere,300,35.1894444,-114.0522222
04/08/14,light,7,35.1894444,-114.0522222
10/20/11,oval,30,35.1872222,-77.3211111
09/01/11,other,60,35.1822222,-83.3816667
05/14/12,flash,20,35.1822222,-83.3816667
11/01/12,unknown,1800,35.1822222,-83.3816667
01/07/14,disk,120,35.179554,129.075642
02/21/12,disk,20,35.1741667,-84.6536111
08/31/13,light,900,35.1733333,-83.1294444
11/08/12,flash,10,35.1716667,-103.7244444
08/26/13,light,5,35.1716667,-103.7244444
04/29/13,circle,600,35.166667,33.366667
03/08/14,circle,2700,35.166158,-106.55304
11/26/13,disk,3600,35.1602778,-97.8788889
06/05/12,light,300,35.1594444,-84.8766667
08/17/12,light,180,35.1594444,-84.8766667
12/29/13,sphere,180,35.1594444,-84.8766667
02/05/12,triangle,300,35.1586111,-96.4930556
04/22/11,other,120,35.1555556,-89.7761111
01/30/14,light,2700,35.152027,-86.570551
05/26/10,light,1800,35.149534,-90.04898
05/09/10,light,5400,35.1494444,-90.0488889
09/11/10,rectangle,60,35.1494444,-90.0488889
06/15/11,cigar,900,35.1494444,-90.0488889
07/11/11,cigar,1200,35.1494444,-90.0488889
07/12/11,cigar,1800,35.1494444,-90.0488889
07/20/11,cylinder,1800,35.1494444,-90.0488889
07/23/11,other,900,35.1494444,-90.0488889
07/26/11,cigar,1800,35.1494444,-90.0488889
07/26/11,cigar,1800,35.1494444,-90.0488889
08/02/11,cylinder,420,35.1494444,-90.0488889
09/29/11,light,420,35.1494444,-90.0488889
10/09/11,other,600,35.1494444,-90.0488889
05/22/12,sphere,900,35.1494444,-90.0488889
06/26/12,cylinder,60,35.1494444,-90.0488889
08/20/12,light,10,35.1494444,-90.0488889
12/01/12,fireball,40,35.1494444,-90.0488889
12/12/12,circle,120,35.1494444,-90.0488889
12/14/12,circle,2700,35.1494444,-90.0488889
04/22/13,diamond,7200,35.1494444,-90.0488889
09/17/13,other,10,35.1494444,-90.0488889
12/16/13,unknown,360,35.1494444,-90.0488889
04/22/14,light,120,35.1494444,-90.0488889
05/08/14,rectangle,900,35.1494444,-90.0488889
02/14/14,cigar,180,35.1483333,-81.8611111
11/22/10,triangle,1200,35.1477778,-114.5675
12/31/12,circle,6,35.1477778,-114.5675
12/31/12,fireball,180,35.1477778,-114.5675
03/03/13,fireball,12,35.1477778,-114.5675
09/18/13,unknown,1500,35.1477778,-114.5675
12/07/12,other,180,35.1472222,-107.8508333
04/15/14,triangle,60,35.1472222,-107.8508333
01/12/10,other,10,35.1452778,-77.7041667
09/04/10,cylinder,15,35.1436111,-82.8213889
07/12/12,disk,60,35.1427778,-120.6402778
12/16/12,sphere,180,35.142467,-119.456508
07/15/13,unknown,2700,35.142467,-119.456508
12/13/10,light,180,35.1405556,-85.2327778
12/17/11,sphere,240,35.1405556,-85.2327778
07/03/13,light,20,35.1405556,-85.2327778
02/27/14,triangle,12,35.1405556,-85.2327778
07/16/13,circle,2,35.14,-93.9213889
12/05/11,unknown,7200,35.139167,-78.999167
09/25/10,flash,300,35.1322222,-118.4480556
01/23/11,light,1800,35.1322222,-118.4480556
09/22/13,light,2400,35.128263,-106.69688
06/29/10,light,2700,35.1225,-85.3438889
08/25/10,disk,900,35.1225,-85.3438889
06/06/11,sphere,120,35.1225,-85.3438889
09/01/11,disk,300,35.1225,-85.3438889
07/15/10,circle,3600,35.1222222,-84.7188889
11/04/10,diamond,5,35.1216667,-120.6202778
01/18/10,light,1,35.1186111,-120.5897222
12/11/12,triangle,45,35.1186111,-120.5897222
03/19/14,light,900,35.1186111,-120.5897222
10/19/12,oval,2,35.1161111,-78.1363889
06/08/11,other,900,35.1144444,-75.9813889
06/15/11,light,12,35.1144444,-75.9813889
08/21/11,sphere,10800,35.111906,-83.099635
08/21/11,circle,180,35.1111111,-81.2266667
04/14/14,other,600,35.1111111,-81.2266667
09/19/10,cylinder,120,35.110703,-106.609991
09/15/10,other,180,35.1097222,-79.4725
11/23/13,fireball,300,35.1083333,-81.0430556
11/23/13,light,45,35.1083333,-81.0430556
04/28/10,changing,300,35.1083333,-77.0444444
04/20/12,unknown,3,35.1083333,-77.0444444
08/03/12,circle,120,35.1083333,-77.0444444
10/13/12,circle,120,35.1083333,-77.0444444
10/21/12,triangle,10800,35.1083333,-77.0444444
12/28/13,light,120,35.1083333,-77.0444444
12/26/12,rectangle,5,35.0988889,-120.6113889
01/14/12,cigar,1500,35.0977778,-98.4352778
03/05/10,disk,360,35.095,-90.3733333
02/05/11,triangle,120,35.0886111,-92.4419444
02/15/11,formation,120,35.0886111,-92.4419444
04/01/11,other,4,35.0886111,-92.4419444
08/22/11,triangle,300,35.0886111,-92.4419444
10/08/11,teardrop,1,35.0886111,-92.4419444
02/22/12,triangle,60,35.0886111,-92.4419444
04/27/12,light,120,35.0886111,-92.4419444
05/13/12,unknown,180,35.0886111,-92.4419444
04/25/13,circle,120,35.0886111,-92.4419444
07/04/13,unknown,300,35.0886111,-92.4419444
11/02/13,fireball,300,35.0886111,-92.4419444
08/18/11,triangle,600,35.0872222,-97.3347222
01/01/10,light,60,35.0844444,-106.6505556
02/06/10,oval,600,35.0844444,-106.6505556
04/17/10,oval,5,35.0844444,-106.6505556
05/25/10,flash,600,35.0844444,-106.6505556
05/31/10,other,1800,35.0844444,-106.6505556
07/04/10,sphere,300,35.0844444,-106.6505556
07/31/10,cigar,20,35.0844444,-106.6505556
11/21/10,other,360,35.0844444,-106.6505556
12/02/10,flash,360,35.0844444,-106.6505556
12/11/10,oval,120,35.0844444,-106.6505556
05/04/11,other,2102400,35.0844444,-106.6505556
05/08/11,triangle,2100,35.0844444,-106.6505556
08/02/11,circle,60,35.0844444,-106.6505556
10/25/11,cylinder,15,35.0844444,-106.6505556
10/27/11,triangle,2,35.0844444,-106.6505556
11/18/11,light,300,35.0844444,-106.6505556
12/31/11,diamond,10,35.0844444,-106.6505556
03/06/12,light,60,35.0844444,-106.6505556
03/11/12,cylinder,12,35.0844444,-106.6505556
04/04/12,disk,360,35.0844444,-106.6505556
04/16/12,flash,120,35.0844444,-106.6505556
04/17/12,flash,2,35.0844444,-106.6505556
04/22/12,rectangle,2700,35.0844444,-106.6505556
06/22/12,light,180,35.0844444,-106.6505556
06/27/12,other,60,35.0844444,-106.6505556
07/07/12,unknown,3600,35.0844444,-106.6505556
09/04/12,other,1200,35.0844444,-106.6505556
09/06/12,,600,35.0844444,-106.6505556
09/08/12,,5400,35.0844444,-106.6505556
09/22/12,circle,3600,35.0844444,-106.6505556
11/03/12,disk,10,35.0844444,-106.6505556
11/03/12,sphere,15,35.0844444,-106.6505556
11/04/12,unknown,10,35.0844444,-106.6505556
11/07/12,light,1200,35.0844444,-106.6505556
11/22/12,fireball,120,35.0844444,-106.6505556
12/04/12,diamond,1800,35.0844444,-106.6505556
12/21/12,cylinder,180,35.0844444,-106.6505556
12/21/12,cylinder,300,35.0844444,-106.6505556
01/31/13,light,180,35.0844444,-106.6505556
03/08/13,unknown,60,35.0844444,-106.6505556
03/13/13,formation,20,35.0844444,-106.6505556
04/06/13,circle,120,35.0844444,-106.6505556
04/13/13,light,3600,35.0844444,-106.6505556
04/21/13,light,120,35.0844444,-106.6505556
04/25/13,rectangle,3,35.0844444,-106.6505556
04/28/13,light,60,35.0844444,-106.6505556
04/28/13,light,300,35.0844444,-106.6505556
04/28/13,light,60,35.0844444,-106.6505556
06/10/13,formation,300,35.0844444,-106.6505556
08/06/13,unknown,180,35.0844444,-106.6505556
08/31/13,light,5400,35.0844444,-106.6505556
09/19/13,circle,900,35.0844444,-106.6505556
09/20/13,unknown,3,35.0844444,-106.6505556
09/21/13,cylinder,900,35.0844444,-106.6505556
09/21/13,,300,35.0844444,-106.6505556
09/22/13,sphere,450,35.0844444,-106.6505556
09/29/13,light,300,35.0844444,-106.6505556
10/04/13,circle,600,35.0844444,-106.6505556
10/14/13,flash,2700,35.0844444,-106.6505556
10/15/13,flash,60,35.0844444,-106.6505556
10/19/13,light,900,35.0844444,-106.6505556
11/04/13,light,60,35.0844444,-106.6505556
11/19/13,triangle,600,35.0844444,-106.6505556
11/28/13,light,60,35.0844444,-106.6505556
11/28/13,changing,420,35.0844444,-106.6505556
12/18/13,unknown,7200,35.0844444,-106.6505556
12/24/13,changing,60,35.0844444,-106.6505556
12/24/13,cone,1800,35.0844444,-106.6505556
12/25/13,cone,3000,35.0844444,-106.6505556
01/01/14,egg,120,35.0844444,-106.6505556
01/01/14,circle,10,35.0844444,-106.6505556
01/26/14,egg,1125,35.0844444,-106.6505556
02/19/14,unknown,180,35.0844444,-106.6505556
02/23/14,light,30,35.0844444,-106.6505556
02/26/14,other,120,35.0844444,-106.6505556
03/02/14,disk,2,35.0844444,-106.6505556
03/05/14,circle,30,35.0844444,-106.6505556
03/05/14,other,5,35.0844444,-106.6505556
03/06/14,triangle,7200,35.0844444,-106.6505556
03/09/14,sphere,60,35.0844444,-106.6505556
03/18/14,formation,30,35.0844444,-106.6505556
03/29/14,circle,60,35.0844444,-106.6505556
04/12/14,fireball,4,35.0844444,-106.6505556
04/24/14,light,30,35.0844444,-106.6505556
